Time (s),(A) Motor Speed [RPM],(B) Motor Speed [RPM],(C) Motor Speed [RPM],(D) Motor Speed [RPM],(A) Roller Speed [kph],(B) Roller Speed [kph],(C) Roller Speed [kph],(D) Roller Speed [kph],(A) Ext Roller Spd [kph],(B) Ext Roller Spd [kph],(C) Ext Roller Spd [kph],(D) Ext Roller Spd [kph],PTO Motor Speed [RPM],(A) Force [kN],(B) Force [kN],(C) Force [kN],(D) Force [kN],PTO Torque [Nm],Gradient [%],(A) Brake ON [],(B) Brake ON [],(C) Brake ON [],(D) Brake ON [],Clamp Applied A [],Clamp Applied B [],Clamp Applied C [],Clamp Applied D [],AverageSpeed [kph],ForceTotal [kN],Dyno Enabled A [],Dyno Enabled B [],Dyno Enabled C [],Dyno Enabled D [],PTO Enabled [],AuxEnable [],Distance A [km],Distance B [km],Distance C [km],Distance D [km],Distance Avg [km],A_Drive_SW [],B_Drive_SW [],C_Drive_SW [],D_Drive_SW [],PTO_Drive_SW [],A Speed Demand [kph],B Speed Demand [kph],C Speed Demand [kph],D Speed Demand [kph],(A) Drive Demand [%],(B) Drive Demand [%],(C) Drive Demand [%],(D) Drive Demand [%],PTO Drive Demand [Nm],A Torq Motor Lim [%],A Torq Absorb Lim [%],B Torq Motor Lim [%],B Torq Absorb Lim [%],C Torq Motor Lim [%],C Torq Absorb Lim [%],D Torq Motor Lim [%],D Torq Absorb Lim [%],P Torq Motor Lim [%],P Torq Absorb Lim [%],A_Corr Force [kN],B_Corr Force [kN],C_Corr Force [kN],D_Corr Force [kN],A_Acceleration [m/s2],B_Acceleration [m/s2],C_Acceleration [m/s2],D_Acceleration [m/s2],Acceleration Avg [m/s2],FilterAvgAccel [m/s2],Total Vehicle Load [kN],Driver Commanded S [kph],Driver Command Lev [],Driver Next Level [],Roller_Sync_Engage [],Road_Load_Engaged [],Slope_Load_Engaged [],Draft_Load_Engaged [],VehicleInertia_Loa [],RollerInertia_Load [],ISU_CONTROL_Active [],ForceRampTime [s],DisplayTime [],DraftForce [kN],GradientDegree [deg],BallastEngaged [],ISUTotalDemandA [kN],ISUTotalDemandB [kN],ISUTotalDemandC [kN],ISUTotalDemandD [kN],VehicleBallast [kg],RampSafety [],CalculatedRampTime [secs],EngSpeed [RPM],EngDemandPercentTo [%],HydTemp [degC],EngFuelRate [L/h],MtrSpdFL_rpm [RPM],MtrSpdFR_rpm [RPM],MtrSpdRL_rpm [RPM],MtrSpdRR_rpm [RPM],PressA_bar10 [10Bar],PressB_bar10 [10Bar],vBatt_mV [mV],vSens_mV [mV],HMIDrv_pct2 [%],ASC_FL_SlipTqRed [%],ASC_FR_SlipTqRed [%],ASC_RL_SlipTqRed [%],ASC_RR_SlipTqRed [%],FLMtrFdbkCrnt_mA [mA],FRMtrFdbkCrnt_mA [mA],RLMtrFdbkCrnt_mA [mA],RRMtrFdbkCrnt_mA [mA],VehSpd_mmSec [mm/s],OpSpdRqst_mmSec [mm/s],PmpDisp_ccm [ccm],FLMtrDisp_ccm [ccm],FRMtrDisp_ccm [ccm],RLMtrDisp_ccm [ccm],RRMtrDisp_ccm [ccm],FwdPvFdbkCrnt_mA [mA],RvsPvFdbkCrnt_mA [mA],EngRequestedSpeed_ [],TotalCorrForce [kN],HBM A TCState [],HBM B TCState [],HBM C TCState [],HBM D TCState [],HBM P TCState [],COCA TCState [],VCU TCState [],Box A TCState [],Box B TCState [],Box C TCState [],Box D TCState [],Box P TCState [],Drv A TCState [],Drv B TCState [],Drv C TCState [],Drv D TCState [],Drv P TCState [],TC Comms Err [],A_PIDCONTROL_OUTPU [%],B_PIDCONTROL_OUTPU [%],C_PIDCONTROL_OUTPU [%],D_PIDCONTROL_OUTPU [%]
74.9,450.9,443,447.4,445.8,10.79,10.56,10.73,10.65,10.79,10.62,10.68,10.67,0,-2.064,-1.867,-1.822,-1.605,1,0,0,0,0,0,0,0,0,0,10.7,-7.38,1,1,1,1,0,0,0.1408,0.1385,0.134,0.1355,0.1372,17975,17975,17975,17975,17008,0,0,0,0,-0.6,-0.63,-0.42,-0.29,0,30,30,30,30,30,30,30,30,0,0,-0.62,-0.6,-0.42,-0.27,0.0624,-0.0801,0.0782,-0.0671,-0.0016,0.0034,0,0,0,0,1,1,0,0,0,0,1,0.1,0,0,0.5,0,-0.599,-0.634,-0.422,-0.286,0,0,0,1741.5,0,-40,12.45,718,48,-49,43,-40,0,300,300,300,0,0,0,0,300,0,0,750,3100,3111,166,81,79,79,79,1411,29,0,-1.955,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,48,-49,43,-40
75.9,450.3,444.4,448.8,448,10.76,10.65,10.7,10.68,10.82,10.65,10.7,10.71,0,-2.048,-1.906,-1.817,-1.607,1,0,0,0,0,0,0,0,0,0,10.7,-7.38,1,1,1,1,0,0,0.1441,0.1417,0.1373,0.1387,0.1405,17975,17975,17975,17975,17008,0,0,0,0,-0.6,-0.63,-0.43,-0.28,0,30,30,30,30,30,30,30,30,0,0,-0.6,-0.63,-0.42,-0.26,-0.1391,0.0798,-0.0717,-0.1441,-0.0688,-0.008,0,0,0,0,1,1,0,0,0,0,1,0.1,0,0,0.5,0,-0.609,-0.619,-0.428,-0.284,0,0,0,1745,0,-40,12.35,718,51,-49,43,-41,0,300,300,300,0,0,0,0,300,0,0,749,3110,3111,165,81,79,79,79,1406,29,0,-1.901,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-49,43,-41
76.9,449.9,446.4,447.4,447.8,10.79,10.65,10.7,10.73,10.79,10.68,10.7,10.73,0,-2.079,-1.925,-1.84,-1.62,1,0,0,0,0,0,0,0,0,0,10.72,-7.46,1,1,1,1,0,0,0.1471,0.1447,0.1403,0.1417,0.1434,17975,17975,17975,17975,17008,0,0,0,0,-0.61,-0.61,-0.44,-0.28,0,30,30,30,30,30,30,30,30,0,0,-0.63,-0.64,-0.44,-0.28,0.0114,-0.158,0.08,0,-0.0166,0.0005,0,0,0,0,1,1,0,0,0,0,1,0.1,0,0,0.5,0,-0.606,-0.627,-0.434,-0.275,0,0,0,1741,0,-40,12.3,723,50,-45,44,-40,0,300,300,300,0,0,0,0,300,0,0,749,3101,3111,165,81,79,79,79,1410,29,0,-1.978,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,50,-45,44,-40
77.9,448.8,444.7,447.3,448.9,10.71,10.62,10.71,10.73,10.73,10.62,10.71,10.69,0,-2.04,-1.923,-1.839,-1.608,1,0,0,0,0,0,0,0,0,0,10.69,-7.41,1,1,1,1,0,0,0.1501,0.1476,0.1433,0.1447,0.1464,17975,17975,17975,17975,17008,0,0,0,0,-0.62,-0.65,-0.45,-0.28,0,30,30,30,30,30,30,30,30,0,0,-0.59,-0.64,-0.44,-0.26,-0.1488,0.0003,0.078,-0.0226,-0.0233,-0.0087,0,0,0,0,1,1,0,0,1,0,1,0.1,0,0,0.5,0,-0.65,-0.66,-0.457,-0.3,0,0,0,1741.5,0,-40,12.3,717,51,-49,44,-41,0,300,300,300,0,0,0,0,300,0,0,749,3094,3111,166,81,79,79,79,1407,29,0,-1.924,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-49,44,-41
78.9,448.2,445.4,446.2,450,10.73,10.65,10.69,10.79,10.76,10.62,10.67,10.73,0,-2.073,-1.913,-1.796,-1.608,1,0,0,0,0,0,0,0,0,0,10.72,-7.39,1,1,1,1,0,0,0.1531,0.1506,0.1462,0.1477,0.1494,17975,17975,17975,17975,17008,0,0,0,0,-0.61,-0.62,-0.43,-0.26,0,30,30,30,30,30,30,30,30,0,0,-0.62,-0.63,-0.4,-0.26,0.0027,-0.0003,-0.0333,0.0891,0.0145,-0.0085,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.608,-0.621,-0.429,-0.246,0,0,0,1741.5,0,-40,12.25,720,49,-48,43,-39,0,300,300,300,0,0,0,0,300,0,0,746,3107,3111,166,81,79,79,79,1409,30,0,-1.9,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,49,-48,43,-39
79.9,448.2,445.5,448.7,449.4,10.74,10.67,10.7,10.76,10.73,10.68,10.73,10.71,0,-2.013,-1.926,-1.829,-1.594,1,0,0,0,0,0,0,0,0,0,10.72,-7.36,1,1,1,1,0,0,0.1561,0.1535,0.1492,0.1507,0.1524,17975,17975,17975,17975,17008,0,0,0,0,-0.63,-0.63,-0.43,-0.28,0,30,30,30,30,30,30,30,30,0,0,-0.56,-0.64,-0.43,-0.25,-0.0006,-0.0266,-0.1351,0.0221,-0.035,0.0057,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.624,-0.631,-0.44,-0.271,0,0,0,1739.5,0,-40,12.35,712,54,-48,43,-41,0,300,300,300,0,0,0,0,300,0,0,750,3098,3111,166,81,79,79,79,1410,30,0,-1.85,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,54,-48,43,-41
80.9,451.4,445.5,447.6,450.7,10.79,10.67,10.7,10.77,10.79,10.68,10.7,10.79,0,-2.084,-1.943,-1.851,-1.621,1,0,0,0,0,0,0,0,0,0,10.76,-7.47,1,1,1,1,0,0,0.1588,0.1562,0.1519,0.1534,0.1551,17975,17975,17975,17975,17008,0,0,0,0,-0.62,-0.64,-0.45,-0.27,0,30,30,30,30,30,30,30,30,0,0,-0.65,-0.61,-0.45,-0.29,0.0068,-0.0786,-0.0003,0.0784,0.0016,0.0072,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.616,-0.643,-0.447,-0.268,0,0,0,1748.5,0,-40,11.95,721,50,-50,43,-39,0,300,300,300,0,0,0,0,300,0,0,744,3120,3111,165,81,79,80,80,1406,30,0,-2.007,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,50,-50,43,-39
81.9,445.8,445.1,445,446.7,10.68,10.65,10.67,10.7,10.62,10.67,10.68,10.73,0,-2.037,-1.873,-1.805,-1.587,1,0,0,0,0,0,0,0,0,0,10.68,-7.3,1,1,1,1,0,0,0.162,0.1595,0.1552,0.1566,0.1583,17975,17975,17975,17975,17008,0,0,0,0,-0.59,-0.61,-0.41,-0.25,0,30,30,30,30,30,30,30,30,0,0,-0.59,-0.59,-0.41,-0.24,-0.0024,0.1125,-0.0045,0.0769,0.0456,-0.009,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.608,-0.614,-0.423,-0.256,0,0,0,1741,0,-40,12.65,716,49,-48,42,-39,0,300,300,300,0,0,0,0,300,0,0,750,3096,3111,166,81,79,79,79,1411,29,0,-1.824,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,49,-48,42,-39
82.9,450.6,448.9,450,451.4,10.79,10.74,10.76,10.82,10.79,10.79,10.76,10.82,0,-2.11,-1.924,-1.837,-1.631,1,0,0,0,0,0,0,0,0,0,10.78,-7.5,1,1,1,1,0,0,0.165,0.1624,0.1581,0.1596,0.1613,17975,17975,17975,17975,17008,0,0,0,0,-0.64,-0.65,-0.47,-0.29,0,30,30,30,30,30,30,30,30,0,0,-0.66,-0.64,-0.44,-0.29,-0.0027,0.0015,0.0792,0.07,0.037,0.0199,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.643,-0.646,-0.457,-0.285,0,0,0,1745.5,0,-40,11.8,718,51,-49,46,-40,0,300,300,300,0,0,0,0,300,0,0,748,3113,3111,165,81,79,79,79,1406,29,0,-2.029,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-49,46,-40
83.9,445.4,447,443.9,444.8,10.65,10.71,10.65,10.62,10.64,10.74,10.65,10.65,0,-1.976,-1.861,-1.851,-1.588,1,0,0,0,0,0,0,0,0,0,10.63,-7.3,1,1,1,1,0,0,0.1677,0.1651,0.1608,0.1623,0.164,17975,17975,17975,17975,17008,0,0,0,0,-0.56,-0.56,-0.38,-0.22,0,30,30,30,30,30,30,30,30,0,0,-0.54,-0.6,-0.44,-0.25,-0.0765,-0.0667,-0.1547,-0.1463,-0.111,-0.0483,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.564,-0.557,-0.385,-0.221,0,0,0,1739.5,0,-40,12.3,715,51,-46,40,-36,0,300,300,300,0,0,0,0,300,0,0,749,3097,3111,166,81,79,79,79,1410,29,0,-1.863,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-46,40,-36
84.9,452.1,451,448.7,449.5,10.82,10.79,10.69,10.76,10.82,10.82,10.74,10.76,0,-2.126,-1.926,-1.866,-1.633,1,0,0,0,0,0,0,0,0,0,10.76,-7.55,1,1,1,1,0,0,0.171,0.1684,0.1641,0.1656,0.1673,17975,17975,17975,17975,17008,0,0,0,0,-0.65,-0.65,-0.48,-0.32,0,30,30,30,30,30,30,30,30,0,0,-0.68,-0.64,-0.47,-0.29,-0.0038,0.078,-0.1193,-0.0012,-0.0116,0.0305,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.643,-0.637,-0.486,-0.311,0,0,0,1744.5,0,-40,12.05,725,52,-50,46,-42,0,300,300,300,0,0,0,0,300,0,0,752,3110,3111,165,81,79,79,79,1407,30,0,-2.038,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,52,-50,46,-42
85.9,446.1,448.2,443.9,445,10.7,10.76,10.62,10.62,10.68,10.71,10.65,10.64,0,-2.02,-1.903,-1.81,-1.57,1,0,0,0,0,0,0,0,0,0,10.68,-7.3,1,1,1,1,0,0,0.174,0.1714,0.167,0.1686,0.1702,17975,17975,17975,17975,17008,0,0,0,0,-0.57,-0.57,-0.41,-0.24,0,30,30,30,30,30,30,30,30,0,0,-0.57,-0.62,-0.41,-0.23,0.0021,0.108,-0.0791,-0.0772,-0.0116,-0.0262,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.579,-0.565,-0.422,-0.258,0,0,0,1741,0,-40,12.1,706,51,-45,43,-39,0,300,300,300,0,0,0,0,300,0,0,751,3091,3111,166,81,79,79,79,1408,29,0,-1.825,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-45,43,-39
86.9,450.9,449.6,448.7,448.4,10.76,10.76,10.76,10.71,10.77,10.73,10.74,10.7,0,-2.079,-1.91,-1.847,-1.657,1,0,0,0,0,0,0,0,0,0,10.75,-7.48,1,1,1,1,0,0,0.1766,0.1741,0.1697,0.1712,0.1729,17975,17975,17975,17975,17008,0,0,0,0,-0.65,-0.64,-0.47,-0.31,0,30,30,30,30,30,30,30,30,0,0,-0.64,-0.62,-0.44,-0.32,-0.1336,-0.0053,0.0017,0,-0.0343,0.0313,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.655,-0.64,-0.471,-0.314,0,0,0,1750.5,0,-40,12.5,720,53,-49,47,-40,0,300,300,300,0,0,0,0,300,0,0,748,3125,3111,165,81,79,80,80,1406,29,0,-1.994,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,53,-49,47,-40
87.9,449.1,450,446.4,444.4,10.73,10.77,10.68,10.62,10.73,10.74,10.68,10.62,0,-2.047,-1.843,-1.813,-1.624,1,0,0,0,0,0,0,0,0,0,10.7,-7.33,1,1,1,1,0,0,0.1799,0.1774,0.173,0.1745,0.1762,17975,17975,17975,17975,17008,0,0,0,0,-0.59,-0.58,-0.41,-0.27,0,30,30,30,30,30,30,30,30,0,0,-0.6,-0.56,-0.42,-0.28,0.003,0.081,-0.0701,-0.0559,-0.0105,-0.0146,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.591,-0.58,-0.426,-0.28,0,0,0,1740.5,0,-40,12.1,712,51,-46,44,-40,0,300,300,300,0,0,0,0,300,0,0,751,3097,3111,166,81,79,79,79,1409,29,0,-1.886,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-46,44,-40
88.9,450.9,450.4,448.6,447.1,10.79,10.79,10.76,10.7,10.78,10.73,10.73,10.68,0,-2.13,-1.909,-1.845,-1.642,1,0,0,0,0,0,0,0,0,0,10.75,-7.48,1,1,1,1,0,0,0.1826,0.1801,0.1757,0.1772,0.1789,17975,17975,17975,17975,17008,0,0,0,0,-0.63,-0.62,-0.46,-0.31,0,30,30,30,30,30,30,30,30,0,0,-0.65,-0.63,-0.44,-0.29,-0.0095,-0.0009,0.0035,0.0674,0.0151,0.0178,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.628,-0.624,-0.458,-0.31,0,0,0,1748,0,-40,12.25,726,51,-47,46,-42,0,300,300,300,0,0,0,0,300,0,0,744,3116,3111,165,81,79,80,80,1404,29,0,-1.955,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,51,-47,46,-42
89.9,449.8,449.3,447.6,447.9,10.79,10.76,10.74,10.71,10.73,10.76,10.73,10.69,0,-2.037,-1.936,-1.856,-1.622,1,0,0,0,0,0,0,0,0,0,10.75,-7.45,1,1,1,1,0,0,0.1859,0.1833,0.1789,0.1804,0.1822,17975,17975,17975,17975,17008,0,0,0,0,-0.6,-0.59,-0.42,-0.27,0,30,30,30,30,30,30,30,30,0,0,-0.59,-0.65,-0.46,-0.28,0.1525,0.0015,-0.0003,0.034,0.0469,0.0033,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.61,-0.61,-0.442,-0.294,0,0,0,1743,0,-40,12.1,719,52,-45,43,-40,0,300,300,300,0,0,0,0,300,0,0,750,3116,3111,165,81,79,79,79,1406,30,0,-1.964,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,52,-45,43,-40
90.9,448.2,446.4,447.4,446.6,10.73,10.71,10.7,10.67,10.73,10.68,10.68,10.73,0,-2.08,-1.873,-1.815,-1.616,1,0,0,0,0,0,0,0,0,0,10.7,-7.38,1,1,1,1,0,0,0.1889,0.1863,0.1819,0.1834,0.1851,17975,17975,17975,17975,17008,0,0,0,0,-0.57,-0.59,-0.41,-0.26,0,30,30,30,30,30,30,30,30,0,0,-0.63,-0.59,-0.42,-0.27,-0.0052,0.0762,0.0809,0.0557,0.0519,-0.0085,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.597,-0.601,-0.426,-0.279,0,0,0,1740,0,-40,12.15,714,49,-45,42,-39,0,300,300,300,0,0,0,0,300,0,0,751,3093,3111,166,81,79,79,79,1407,29,0,-1.923,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,49,-45,42,-39
91.9,450.9,449.8,448.7,450.4,10.82,10.73,10.71,10.79,10.76,10.76,10.76,10.81,0,-2.079,-1.857,-1.856,-1.65,1,0,0,0,0,0,0,0,0,0,10.76,-7.44,1,1,1,1,0,0,0.1919,0.1893,0.1849,0.1864,0.1881,17975,17975,17975,17975,17008,0,0,0,0,-0.62,-0.63,-0.45,-0.29,0,30,30,30,30,30,30,30,30,0,0,-0.63,-0.58,-0.46,-0.31,0.1495,0.0771,-0.078,0.1003,0.0622,0.0212,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.627,-0.639,-0.474,-0.296,0,0,0,1750.5,0,-40,12.45,723,52,-47,44,-42,0,300,300,300,0,0,0,0,300,0,0,745,3129,3111,165,81,79,80,80,1404,29,0,-1.952,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,52,-47,44,-42
92.9,445.2,446.7,443.9,445.5,10.68,10.65,10.65,10.65,10.64,10.71,10.65,10.68,0,-2.055,-1.877,-1.807,-1.61,1,0,0,0,0,0,0,0,0,0,10.66,-7.35,1,1,1,1,0,0,0.1949,0.1923,0.1879,0.1894,0.1911,17975,17975,17975,17975,17008,0,0,0,0,-0.56,-0.57,-0.4,-0.24,0,30,30,30,30,30,30,30,30,0,0,-0.6,-0.6,-0.41,-0.27,0.0002,-0.0779,0.0025,-0.0012,-0.0191,-0.034,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.567,-0.579,-0.403,-0.241,0,0,0,1736.5,0,-40,12.35,709,47,-44,42,-38,0,300,300,300,0,0,0,0,300,0,0,748,3082,3111,166,81,79,79,79,1411,30,0,-1.935,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,47,-44,42,-38
93.9,449.4,450.5,449.9,451.4,10.76,10.73,10.78,10.78,10.77,10.79,10.79,10.81,0,-2.098,-1.892,-1.845,-1.642,1,0,0,0,0,0,0,0,0,0,10.76,-7.48,1,1,1,1,0,0,0.1978,0.1953,0.1908,0.1923,0.1941,17975,17975,17975,17975,17008,0,0,0,0,-0.66,-0.64,-0.47,-0.3,0,30,30,30,30,30,30,30,30,0,0,-0.65,-0.61,-0.45,-0.3,0.1559,-0.0782,0.0687,-0.0149,0.0329,0.0398,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.666,-0.657,-0.474,-0.321,0,0,0,1747,0,-40,12.65,717,53,-48,46,-43,0,300,300,300,0,0,0,0,300,0,0,741,3112,3111,165,81,79,80,80,1407,29,0,-1.949,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,53,-48,46,-43
94.9,444.3,446.7,445.2,445.8,10.62,10.71,10.62,10.67,10.61,10.73,10.62,10.65,0,-2.075,-1.885,-1.803,-1.596,1,0,0,0,0,0,0,0,0,0,10.69,-7.43,1,1,1,1,0,0,0.2005,0.198,0.1935,0.195,0.1967,17975,17975,17975,17975,17008,0,0,0,0,-0.57,-0.56,-0.4,-0.23,0,30,30,30,30,30,30,30,30,0,0,-0.63,-0.59,-0.47,-0.26,0.0015,-0.0009,0.0095,-0.0789,-0.0172,-0.0415,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.574,-0.556,-0.396,-0.232,0,0,0,1740,0,-40,12.3,713,48,-44,39,-38,0,300,300,300,0,0,0,0,300,0,0,750,3101,3111,166,81,79,79,79,1408,30,0,-2.015,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,48,-44,39,-38
95.9,449.4,450.1,449.9,451.3,10.76,10.79,10.79,10.78,10.76,10.76,10.79,10.79,0,-2.072,-1.876,-1.842,-1.637,1,0,0,0,0,0,0,0,0,0,10.78,-7.43,1,1,1,1,0,0,0.2038,0.2012,0.1968,0.1983,0.2,17975,17975,17975,17975,17008,0,0,0,0,-0.68,-0.64,-0.48,-0.32,0,30,30,30,30,30,30,30,30,0,0,-0.62,-0.59,-0.45,-0.29,0.1565,0.0777,0.0785,0.0014,0.0785,0.0534,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.69,-0.658,-0.492,-0.339,0,0,0,1745.5,0,-40,12.9,719,56,-50,47,-42,0,300,300,300,0,0,0,0,300,0,0,750,3107,3111,165,81,79,80,79,1408,29,0,-1.915,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,56,-50,47,-42
96.9,445.8,450.6,444.1,446.2,10.65,10.76,10.65,10.68,10.65,10.73,10.65,10.68,0,-2.109,-1.867,-1.833,-1.619,1,0,0,0,0,0,0,0,0,0,10.69,-7.43,1,1,1,1,0,0,0.2067,0.2042,0.1998,0.2013,0.203,17975,17975,17975,17975,17008,0,0,0,0,-0.57,-0.55,-0.4,-0.22,0,30,30,30,30,30,30,30,30,0,0,-0.66,-0.59,-0.44,-0.28,-0.0689,0.0024,0.0015,-0.0775,-0.0356,-0.0509,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.563,-0.539,-0.393,-0.221,0,0,0,1740.5,0,-40,11.9,718,44,-43,41,-38,0,300,300,300,0,0,0,0,300,0,0,751,3117,3111,165,81,79,79,79,1407,29,0,-2.04,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,44,-43,41,-38
97.9,446.4,450.9,449.5,448.4,10.65,10.79,10.78,10.74,10.71,10.74,10.73,10.71,0,-2.066,-1.882,-1.837,-1.617,1,0,0,0,0,0,0,0,0,0,10.74,-7.4,1,1,1,1,0,0,0.2097,0.2072,0.2027,0.2043,0.206,17975,17975,17975,17975,17008,0,0,0,0,-0.67,-0.61,-0.47,-0.31,0,30,30,30,30,30,30,30,30,0,0,-0.62,-0.6,-0.44,-0.27,-0.0779,-0.0018,0.1247,0.0221,0.0168,0.0425,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.698,-0.632,-0.473,-0.328,0,0,0,1743,0,-40,13.05,713,54,-47,46,-44,0,300,300,300,0,0,0,0,300,0,0,751,3108,3111,166,81,79,79,79,1408,29,0,-1.885,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,54,-47,46,-44
98.9,446,451,447.3,447.9,10.68,10.82,10.65,10.71,10.68,10.79,10.68,10.71,0,-2.105,-1.924,-1.831,-1.636,1,0,0,0,0,0,0,0,0,0,10.71,-7.5,1,1,1,1,0,0,0.2127,0.2102,0.2057,0.2072,0.209,17975,17975,17975,17975,17008,0,0,0,0,-0.61,-0.57,-0.42,-0.26,0,30,30,30,30,30,30,30,30,0,0,-0.65,-0.64,-0.44,-0.29,-0.0802,-0.0065,-0.2333,-0.0563,-0.0941,-0.0232,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.601,-0.554,-0.431,-0.253,0,0,0,1740,0,-40,12,709,48,-43,41,-39,0,300,300,300,0,0,0,0,300,0,0,749,3101,3111,166,81,79,79,79,1410,29,0,-2.056,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,48,-43,41,-39
99.9,445.7,449.2,447.4,447.3,10.68,10.74,10.7,10.71,10.68,10.71,10.71,10.71,0,-2.065,-1.834,-1.835,-1.587,1,0,0,0,0,0,0,0,0,0,10.71,-7.32,1,1,1,1,0,0,0.2156,0.2132,0.2087,0.2102,0.2119,17975,17975,17975,17975,17008,0,0,0,0,-0.64,-0.6,-0.44,-0.28,0,30,30,30,30,30,30,30,30,0,0,-0.61,-0.55,-0.44,-0.24,0.0799,-0.0015,-0.0018,0.0003,0.0192,0.0015,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.632,-0.596,-0.441,-0.28,0,0,0,1744.5,0,-40,12.9,712,52,-46,45,-43,0,300,300,300,0,0,0,0,300,0,0,752,3106,3111,165,81,79,79,79,1409,29,0,-1.837,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,52,-46,45,-43
100.9,446.9,453.9,449.9,450.6,10.71,10.85,10.79,10.79,10.65,10.85,10.76,10.81,0,-2.123,-1.896,-1.874,-1.655,1,0,0,0,0,0,0,0,0,0,10.78,-7.55,1,1,1,1,0,0,0.2186,0.2162,0.2117,0.2132,0.2149,17975,17975,17975,17975,17008,0,0,0,0,-0.68,-0.6,-0.45,-0.3,0,30,30,30,30,30,30,30,30,0,0,-0.67,-0.61,-0.48,-0.31,0.0793,-0.0777,-0.0827,-0.0003,-0.0204,0.0068,0,0,0,0,1,1,0,0,1,1,1,0.1,0,0,0.5,0,-0.653,-0.591,-0.445,-0.284,0,0,0,1743,0,-40,12.15,713,50,-45,42,-43,0,300,300,300,0,0,0,0,300,0,0,751,3118,3111,165,81,79,79,79,1406,29,0,-2.102,8,8,8,8,8,8,8,8,8,8,8,8,5128,8,8,8,8,0,50,-45,42,-43
