Time,(A) Motor Speed [RPM],(B) Motor Speed [RPM],(C) Motor Speed [RPM],(D) Motor Speed [RPM],(A) Roller Speed [kph],(B) Roller Speed [kph],(C) Roller Speed [kph],(D) Roller Speed [kph],(A) Ext Roller Spd [kph],(B) Ext Roller Spd [kph],(C) Ext Roller Spd [kph],(D) Ext Roller Spd [kph],PTO Motor Speed [RPM],(A) Force [kN],(B) Force [kN],(C) Force [kN],(D) Force [kN],PTO Torque [Nm],Gradient [%],(A) Brake ON [],(B) Brake ON [],(C) Brake ON [],(D) Brake ON [],Clamp Applied A [],Clamp Applied B [],Clamp Applied C [],Clamp Applied D [],AverageSpeed [kph],ForceTotal [kN],Dyno Enabled A [],Dyno Enabled B [],Dyno Enabled C [],Dyno Enabled D [],PTO Enabled [],AuxEnable [],Distance A [km],Distance B [km],Distance C [km],Distance D [km],Distance Avg [km],A_Drive_SW [],B_Drive_SW [],C_Drive_SW [],D_Drive_SW [],PTO_Drive_SW [],A Speed Demand [kph],B Speed Demand [kph],C Speed Demand [kph],D Speed Demand [kph],(A) Drive Demand [%],(B) Drive Demand [%],(C) Drive Demand [%],(D) Drive Demand [%],PTO Drive Demand [Nm],A Torq Motor Lim [%],A Torq Absorb Lim [%],B Torq Motor Lim [%],B Torq Absorb Lim [%],C Torq Motor Lim [%],C Torq Absorb Lim [%],D Torq Motor Lim [%],D Torq Absorb Lim [%],P Torq Motor Lim [%],P Torq Absorb Lim [%],A_Corr Force [kN],B_Corr Force [kN],C_Corr Force [kN],D_Corr Force [kN],A_Acceleration [m/s2],B_Acceleration [m/s2],C_Acceleration [m/s2],D_Acceleration [m/s2],Acceleration Avg [m/s2],FilterAvgAccel [m/s2],Total Vehicle Load [kN],Driver Commanded S [kph],Driver Command Lev [],Driver Next Level [],Roller_Sync_Engage [],Road_Load_Engaged [],Slope_Load_Engaged [],Draft_Load_Engaged [],VehicleInertia_Loa [],RollerInertia_Load [],ISU_CONTROL_Active [],ForceRampTime [s],DisplayTime [],DraftForce [kN],GradientDegree [deg],BallastEngaged [],ISUTotalDemandA [kN],ISUTotalDemandB [kN],ISUTotalDemandC [kN],ISUTotalDemandD [kN],VehicleBallast [kg],RampSafety [],CalculatedRampTime [secs],EngSpeed [RPM],EngDemandPercentTo [%],HydTemp [degC],EngFuelRate [L/h],MtrSpdFL_rpm [RPM],MtrSpdFR_rpm [RPM],MtrSpdRL_rpm [RPM],MtrSpdRR_rpm [RPM],PressA_bar10 [10Bar],PressB_bar10 [10Bar],vBatt_mV [mV],vSens_mV [mV],HMIDrv_pct2 [%],ASC_FL_SlipTqRed [%],ASC_FR_SlipTqRed [%],ASC_RL_SlipTqRed [%],ASC_RR_SlipTqRed [%],FLMtrFdbkCrnt_mA [mA],FRMtrFdbkCrnt_mA [mA],RLMtrFdbkCrnt_mA [mA],RRMtrFdbkCrnt_mA [mA],VehSpd_mmSec [mm/s],OpSpdRqst_mmSec [mm/s],PmpDisp_ccm [ccm],FLMtrDisp_ccm [ccm],FRMtrDisp_ccm [ccm],RLMtrDisp_ccm [ccm],RRMtrDisp_ccm [ccm],FwdPvFdbkCrnt_mA [mA],RvsPvFdbkCrnt_mA [mA],EngRequestedSpeed_ [],TotalCorrForce [kN],HBM A TCState [],HBM B TCState [],HBM C TCState [],HBM D TCState [],HBM P TCState [],COCA TCState [],VCU TCState [],Box A TCState [],Box B TCState [],Box C TCState [],Box D TCState [],Box P TCState [],Drv A TCState [],Drv B TCState [],Drv C TCState [],Drv D TCState [],Drv P TCState [],TC Comms Err [],A_PIDCONTROL_OUTPU [%],B_PIDCONTROL_OUTPU [%],C_PIDCONTROL_OUTPU [%],D_PIDCONTROL_OUTPU [%],
      61.6,    1355.6,    1354.8,    1419.2,    1456.1,     32.40,     32.40,     34.00,     34.87,     32.42,     32.29,     33.92,     34.91,       0.0,    -3.754,    -3.377,    -2.997,    -2.425,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     33.07,    -12.60,         1,         1,         1,         1,         0,         0,    2.5772,    2.5749,    2.5728,    2.5758,    2.5752,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.17,     -1.95,     -1.34,     -0.89,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.18,     -1.92,     -1.49,     -0.98,    0.7068,    0.7407,    1.0705,    1.2131,    0.9328,    0.7965,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.168,    -1.947,    -1.344,    -0.888,     0.000,         0,     0.000,    1686.0,      0.00,     -40.0,     61.20,   2139.00,     99.00,    -96.00,     75.00,    -64.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1287.00,    9663.0,   11146.0,    210.00,     23.00,     23.00,     23.00,     22.00,   1612.00,     29.00,         0,    -6.613,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    99.000,   -96.000,    75.000,   -64.000,
      61.7,    1367.3,    1367.6,    1434.5,    1471.5,     32.70,     32.71,     34.30,     35.19,     32.73,     32.71,     34.31,     35.22,       0.0,    -3.802,    -3.421,    -2.937,    -2.475,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     33.73,    -12.64,         1,         1,         1,         1,         0,         0,    2.5790,    2.5767,    2.5747,    2.5778,    2.5770,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.25,     -1.99,     -1.40,     -0.92,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.24,     -1.93,     -1.42,     -0.99,    0.8510,    0.8582,    0.8399,    0.8877,    0.8592,    0.8409,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.236,    -1.982,    -1.384,    -0.905,     0.000,         0,     0.000,    1693.0,      0.00,     -40.0,     62.00,   2164.00,    102.00,   -100.00,     78.00,    -68.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1286.00,    9760.0,   11149.0,    210.00,     22.00,     22.00,     22.00,     22.00,   1607.00,     29.00,         0,    -6.520,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,   102.000,  -100.000,    78.000,   -68.000,
      61.8,    1379.1,    1380.0,    1448.2,    1484.5,     33.00,     33.04,     34.65,     35.55,     33.00,     32.99,     34.62,     35.41,       0.0,    -3.870,    -3.474,    -2.953,    -2.506,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     34.06,    -12.80,         1,         1,         1,         1,         0,         0,    2.5799,    2.5776,    2.5756,    2.5787,    2.5780,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.24,     -1.98,     -1.38,     -0.90,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.31,     -1.98,     -1.43,     -1.02,    0.8215,    0.9273,    0.9788,    0.9914,    0.9297,    0.8661,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.277,    -2.005,    -1.399,    -0.919,     0.000,         0,     0.000,    1693.5,      0.00,     -40.0,     62.35,   2206.00,    100.00,    -98.00,     80.00,    -64.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1279.00,    9826.0,   11149.0,    210.00,     23.00,     23.00,     23.00,     23.00,   1608.00,     30.00,         0,    -6.589,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,   100.000,   -98.000,    80.000,   -64.000,
      61.9,    1390.4,    1391.7,    1460.3,    1497.9,     33.22,     33.32,     34.99,     35.77,     33.28,     33.33,     34.90,     35.80,       0.0,    -3.848,    -3.554,    -3.051,    -2.442,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     34.33,    -12.90,         1,         1,         1,         1,         0,         0,    2.5808,    2.5785,    2.5766,    2.5797,    2.5789,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.28,     -2.00,     -1.40,     -0.92,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.28,     -2.06,     -1.53,     -0.95,    0.6179,    0.7737,    0.9352,    0.6264,    0.7383,    0.8824,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.308,    -2.015,    -1.391,    -0.941,     0.000,         0,     0.000,    1700.5,      0.00,     -40.0,     62.20,   2215.00,     98.00,    -97.00,     80.00,    -63.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1271.00,    9946.0,   11149.0,    208.00,     24.00,     24.00,     23.00,     24.00,   1612.00,     29.00,         0,    -6.744,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    98.000,   -97.000,    80.000,   -63.000,
      62.0,    1403.0,    1406.6,    1478.2,    1512.5,     33.60,     33.62,     35.31,     36.20,     33.62,     33.79,     35.31,     36.18,       0.0,    -3.945,    -3.598,    -3.007,    -2.495,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     34.68,    -13.04,         1,         1,         1,         1,         0,         0,    2.5818,    2.5794,    2.5776,    2.5807,    2.5799,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.31,     -2.02,     -1.39,     -0.94,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.38,     -2.10,     -1.48,     -1.00,    1.0614,    0.8323,    0.8862,    1.1867,    0.9917,    0.8941,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.314,    -2.040,    -1.406,    -0.925,     0.000,         0,     0.000,    1725.5,      0.00,     -40.0,     62.05,   2225.00,    101.00,    -93.00,     74.00,    -67.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1264.00,    9978.0,   11149.0,    208.00,     24.00,     24.00,     24.00,     24.00,   1597.00,     30.00,         0,    -6.826,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,   101.000,   -93.000,    74.000,   -67.000,
      62.1,    1416.2,    1419.2,    1490.5,    1528.2,     33.91,     33.90,     35.69,     36.58,     33.85,     33.90,     35.64,     36.49,       0.0,    -4.006,    -3.639,    -3.040,    -2.487,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     35.02,    -13.17,         1,         1,         1,         1,         0,         0,    2.5827,    2.5804,    2.5786,    2.5818,    2.5809,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.31,     -2.04,     -1.41,     -0.93,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.44,     -2.14,     -1.51,     -0.99,    0.8644,    0.7829,    1.0563,    1.0669,    0.9426,    0.8923,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.317,    -2.052,    -1.386,    -0.902,     0.000,         0,     0.000,    1741.0,      0.00,     -40.0,     60.60,   2246.00,     97.00,    -92.00,     77.00,    -64.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1263.00,   10129.0,   11149.0,    210.00,     25.00,     25.00,     26.00,     25.00,   1610.00,     29.00,         0,    -6.959,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    97.000,   -92.000,    77.000,   -64.000,
      62.2,    1428.6,    1430.7,    1502.8,    1540.0,     34.12,     34.25,     35.98,     36.79,     34.17,     34.28,     36.01,     36.85,       0.0,    -4.013,    -3.655,    -3.040,    -2.552,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     35.29,    -13.26,         1,         1,         1,         1,         0,         0,    2.5836,    2.5813,    2.5796,    2.5828,    2.5818,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.32,     -2.05,     -1.39,     -0.90,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.44,     -2.15,     -1.51,     -1.05,    0.5600,    0.9670,    0.8119,    0.5799,    0.7297,    0.8664,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.301,    -2.003,    -1.345,    -0.878,     0.000,         0,     0.000,    1745.5,      0.00,     -40.0,     57.55,   2275.00,     93.00,    -90.00,     74.00,    -63.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1260.00,   10242.0,   11149.0,    210.00,     25.00,     25.00,     26.00,     25.00,   1611.00,     29.00,         0,    -7.074,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    93.000,   -90.000,    74.000,   -63.000,
      62.3,    1438.0,    1442.7,    1516.8,    1551.9,     34.46,     34.51,     36.26,     37.16,     34.37,     34.57,     36.28,     37.15,       0.0,    -4.085,    -3.701,    -3.042,    -2.568,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     35.59,    -13.40,         1,         1,         1,         1,         0,         0,    2.5846,    2.5823,    2.5806,    2.5838,    2.5828,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.30,     -2.00,     -1.34,     -0.88,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.51,     -2.19,     -1.51,     -1.06,    0.9572,    0.7063,    0.7670,    1.0120,    0.8606,    0.8526,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.272,    -2.003,    -1.333,    -0.838,     0.000,         0,     0.000,    1744.0,      0.00,     -40.0,     51.20,   2291.00,     92.00,    -87.00,     71.00,    -58.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1256.00,   10302.0,   11149.0,    210.00,     26.00,     25.00,     26.00,     26.00,   1609.00,     30.00,         0,    -7.150,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    92.000,   -87.000,    71.000,   -58.000,
      62.4,    1446.9,    1453.1,    1524.8,    1562.0,     34.70,     34.73,     36.59,     37.40,     34.66,     34.79,     36.51,     37.40,       0.0,    -4.067,    -3.753,    -3.134,    -2.592,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     35.59,    -13.40,         1,         1,         1,         1,         0,         0,    2.5846,    2.5823,    2.5806,    2.5838,    2.5828,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.27,     -2.00,     -1.33,     -0.84,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.51,     -2.19,     -1.51,     -1.06,    0.9572,    0.7063,    0.7670,    1.0120,    0.8606,    0.8526,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.272,    -2.003,    -1.333,    -0.838,     0.000,         0,     0.000,    1743.0,      0.00,     -40.0,     46.15,   2300.00,     86.00,    -84.00,     70.00,    -54.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1245.00,   10338.0,   11149.0,    210.00,     26.00,     26.00,     26.00,     26.00,   1608.00,     30.00,         0,    -7.150,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    86.000,   -84.000,    70.000,   -54.000,
      62.5,    1458.3,    1461.5,    1538.1,    1571.1,     34.86,     34.99,     36.66,     37.56,     34.87,     35.10,     36.73,     37.59,       0.0,    -4.024,    -3.823,    -3.076,    -2.613,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.02,    -13.54,         1,         1,         1,         1,         0,         0,    2.5865,    2.5842,    2.5826,    2.5859,    2.5848,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.14,     -1.88,     -1.21,     -0.70,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.44,     -2.31,     -1.54,     -1.10,    0.4254,    0.7282,    0.1849,    0.4558,    0.4486,    0.7414,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.140,    -1.880,    -1.210,    -0.699,     0.000,         0,     0.000,    1744.5,      0.00,     -40.0,     41.80,   2308.00,     86.00,    -81.00,     63.00,    -51.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1248.00,   10382.0,   11149.0,    210.00,     26.00,     26.00,     26.00,     26.00,   1609.00,     30.00,         0,    -7.413,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    86.000,   -81.000,    63.000,   -51.000,
      62.6,    1466.7,    1473.4,    1545.7,    1579.9,     35.15,     35.25,     37.01,     37.80,     35.04,     35.19,     37.00,     37.79,       0.0,    -4.074,    -3.772,    -3.025,    -2.617,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.02,    -13.54,         1,         1,         1,         1,         0,         0,    2.5865,    2.5842,    2.5826,    2.5859,    2.5848,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.14,     -1.88,     -1.21,     -0.70,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.44,     -2.31,     -1.54,     -1.10,    0.4254,    0.7282,    0.1849,    0.4558,    0.4486,    0.7414,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.140,    -1.880,    -1.210,    -0.699,     0.000,         0,     0.000,    1745.0,      0.00,     -40.0,     38.75,   2335.00,     80.00,    -69.00,     59.00,    -42.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1252.00,   10485.0,   11149.0,    210.00,     26.00,     26.00,     26.00,     26.00,   1607.00,     30.00,         0,    -7.413,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    80.000,   -69.000,    59.000,   -42.000,
      62.7,    1475.0,    1478.8,    1554.0,    1584.5,     35.27,     35.39,     37.13,     37.97,     35.30,     35.44,     37.11,     38.00,       0.0,    -4.000,    -3.770,    -2.925,    -2.561,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.44,    -13.26,         1,         1,         1,         1,         0,         0,    2.5885,    2.5862,    2.5847,    2.5880,    2.5868,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.10,     -1.86,     -1.15,     -0.67,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.41,     -2.25,     -1.39,     -1.05,    0.3198,    0.3947,    0.3219,    0.4653,    0.3754,    0.6411,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -2.016,    -1.789,    -1.081,    -0.571,     0.000,         0,     0.000,    1739.5,      0.00,     -40.0,     36.05,   2346.00,     74.00,    -69.00,     58.00,    -38.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1258.00,   10527.0,   11149.0,    210.00,     26.00,     26.00,     26.00,     26.00,   1610.00,     29.00,         0,    -7.335,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    74.000,   -69.000,    58.000,   -38.000,
      62.8,    1481.0,    1486.5,    1559.6,    1590.8,     35.49,     35.53,     37.33,     38.03,     35.40,     35.64,     37.24,     38.10,       0.0,    -4.016,    -3.730,    -2.967,    -2.504,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.59,    -13.22,         1,         1,         1,         1,         0,         0,    2.5895,    2.5872,    2.5857,    2.5891,    2.5879,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -2.02,     -1.79,     -1.08,     -0.57,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.43,     -2.21,     -1.43,     -0.99,    0.6250,    0.3992,    0.5519,    0.1491,    0.4313,    0.5552,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -1.890,    -1.711,    -0.974,    -0.494,     0.000,         0,     0.000,    1739.5,      0.00,     -40.0,     34.60,   2376.00,     71.00,    -63.00,     57.00,    -34.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1252.00,   10605.0,   11149.0,    210.00,     26.00,     25.00,     26.00,     26.00,   1613.00,     30.00,         0,    -7.097,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    71.000,   -63.000,    57.000,   -34.000,
      62.9,    1487.0,    1492.3,    1568.0,    1594.8,     35.62,     35.69,     37.39,     38.22,     35.53,     35.65,     37.44,     38.13,       0.0,    -3.949,    -3.694,    -2.803,    -2.442,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.73,    -12.89,         1,         1,         1,         1,         0,         0,    2.5905,    2.5882,    2.5867,    2.5901,    2.5889,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.89,     -1.71,     -0.97,     -0.49,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.36,     -2.17,     -1.26,     -0.93,    0.3377,    0.4479,    0.1868,    0.5261,    0.3746,    0.4850,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -1.806,    -1.638,    -0.915,    -0.392,     0.000,         0,     0.000,    1740.0,      0.00,     -40.0,     33.65,   2370.00,     62.00,    -59.00,     48.00,    -31.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1250.00,   10619.0,   11149.0,    201.00,     25.00,     25.00,     26.00,     25.00,   1562.00,     29.00,         0,    -7.050,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    62.000,   -59.000,    48.000,   -31.000,
      63.0,    1492.4,    1497.8,    1571.5,    1600.2,     35.67,     35.86,     37.67,     38.30,     35.74,     35.86,     37.55,     38.24,       0.0,    -3.882,    -3.616,    -2.780,    -2.359,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.88,    -12.64,         1,         1,         1,         1,         0,         0,    2.5915,    2.5892,    2.5878,    2.5912,    2.5899,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.81,     -1.64,     -0.91,     -0.39,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.29,     -2.09,     -1.24,     -0.84,    0.1378,    0.4715,    0.7845,    0.2268,    0.4051,    0.4763,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -1.823,    -1.623,    -0.864,    -0.393,     0.000,         0,     0.000,    1737.0,      0.00,     -40.0,     33.00,   2367.00,     58.00,    -54.00,     51.00,    -26.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1249.00,   10668.0,   11149.0,    202.00,     25.00,     25.00,     26.00,     26.00,   1575.00,     30.00,         0,    -6.716,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    58.000,   -54.000,    51.000,   -26.000,
      63.1,    1497.3,    1503.8,    1579.2,    1603.4,     35.84,     35.98,     37.63,     38.25,     35.83,     35.99,     37.67,     38.34,       0.0,    -3.841,    -3.552,    -2.728,    -2.205,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     36.93,    -12.33,         1,         1,         1,         1,         0,         0,    2.5924,    2.5902,    2.5888,    2.5923,    2.5909,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.82,     -1.62,     -0.86,     -0.39,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -2.25,     -2.02,     -1.19,     -0.69,    0.4918,    0.3127,   -0.1212,   -0.1223,    0.1402,    0.3453,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,    -0.500,     0.000,    -1.626,    -1.483,    -0.749,    -0.263,     0.000,         0,     0.000,    1736.5,      0.00,     -40.0,     32.65,   2398.00,     60.00,    -55.00,     48.00,    -28.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1260.00,   10702.0,   11149.0,    203.00,     25.00,     25.00,     25.00,     25.00,   1579.00,     29.00,         0,    -6.459,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    60.000,   -55.000,    48.000,   -28.000,
