Time,(A) Motor Speed [RPM],(B) Motor Speed [RPM],(C) Motor Speed [RPM],(D) Motor Speed [RPM],(A) Roller Speed [kph],(B) Roller Speed [kph],(C) Roller Speed [kph],(D) Roller Speed [kph],(A) Ext Roller Spd [kph],(B) Ext Roller Spd [kph],(C) Ext Roller Spd [kph],(D) Ext Roller Spd [kph],PTO Motor Speed [RPM],(A) Force [kN],(B) Force [kN],(C) Force [kN],(D) Force [kN],PTO Torque [Nm],Gradient [%],(A) Brake ON [],(B) Brake ON [],(C) Brake ON [],(D) Brake ON [],Clamp Applied A [],Clamp Applied B [],Clamp Applied C [],Clamp Applied D [],AverageSpeed [kph],ForceTotal [kN],Dyno Enabled A [],Dyno Enabled B [],Dyno Enabled C [],Dyno Enabled D [],PTO Enabled [],AuxEnable [],Distance A [km],Distance B [km],Distance C [km],Distance D [km],Distance Avg [km],A_Drive_SW [],B_Drive_SW [],C_Drive_SW [],D_Drive_SW [],PTO_Drive_SW [],A Speed Demand [kph],B Speed Demand [kph],C Speed Demand [kph],D Speed Demand [kph],(A) Drive Demand [%],(B) Drive Demand [%],(C) Drive Demand [%],(D) Drive Demand [%],PTO Drive Demand [Nm],A Torq Motor Lim [%],A Torq Absorb Lim [%],B Torq Motor Lim [%],B Torq Absorb Lim [%],C Torq Motor Lim [%],C Torq Absorb Lim [%],D Torq Motor Lim [%],D Torq Absorb Lim [%],P Torq Motor Lim [%],P Torq Absorb Lim [%],A_Corr Force [kN],B_Corr Force [kN],C_Corr Force [kN],D_Corr Force [kN],A_Acceleration [m/s2],B_Acceleration [m/s2],C_Acceleration [m/s2],D_Acceleration [m/s2],Acceleration Avg [m/s2],FilterAvgAccel [m/s2],Total Vehicle Load [kN],Driver Commanded S [kph],Driver Command Lev [],Driver Next Level [],Roller_Sync_Engage [],Road_Load_Engaged [],Slope_Load_Engaged [],Draft_Load_Engaged [],VehicleInertia_Loa [],RollerInertia_Load [],ISU_CONTROL_Active [],ForceRampTime [s],DisplayTime [],DraftForce [kN],GradientDegree [deg],BallastEngaged [],ISUTotalDemandA [kN],ISUTotalDemandB [kN],ISUTotalDemandC [kN],ISUTotalDemandD [kN],VehicleBallast [kg],RampSafety [],CalculatedRampTime [secs],EngSpeed [RPM],EngDemandPercentTo [%],HydTemp [degC],EngFuelRate [L/h],MtrSpdFL_rpm [RPM],MtrSpdFR_rpm [RPM],MtrSpdRL_rpm [RPM],MtrSpdRR_rpm [RPM],PressA_bar10 [10Bar],PressB_bar10 [10Bar],vBatt_mV [mV],vSens_mV [mV],HMIDrv_pct2 [%],ASC_FL_SlipTqRed [%],ASC_FR_SlipTqRed [%],ASC_RL_SlipTqRed [%],ASC_RR_SlipTqRed [%],FLMtrFdbkCrnt_mA [mA],FRMtrFdbkCrnt_mA [mA],RLMtrFdbkCrnt_mA [mA],RRMtrFdbkCrnt_mA [mA],VehSpd_mmSec [mm/s],OpSpdRqst_mmSec [mm/s],PmpDisp_ccm [ccm],FLMtrDisp_ccm [ccm],FRMtrDisp_ccm [ccm],RLMtrDisp_ccm [ccm],RRMtrDisp_ccm [ccm],FwdPvFdbkCrnt_mA [mA],RvsPvFdbkCrnt_mA [mA],EngRequestedSpeed_ [],TotalCorrForce [kN],HBM A TCState [],HBM B TCState [],HBM C TCState [],HBM D TCState [],HBM P TCState [],COCA TCState [],VCU TCState [],Box A TCState [],Box B TCState [],Box C TCState [],Box D TCState [],Box P TCState [],Drv A TCState [],Drv B TCState [],Drv C TCState [],Drv D TCState [],Drv P TCState [],TC Comms Err [],A_PIDCONTROL_OUTPU [%],B_PIDCONTROL_OUTPU [%],C_PIDCONTROL_OUTPU [%],D_PIDCONTROL_OUTPU [%],
      86.8,    1307.7,    1303.1,    1360.4,    1404.3,     31.30,     31.19,     32.57,     33.59,     31.31,     31.24,     32.57,     33.58,       0.0,    -3.086,    -2.790,    -2.156,    -1.636,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     32.16,     -9.67,         1,         1,         1,         1,         0,         0,    1.9885,    1.9859,    1.9850,    1.9881,    1.9869,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.40,     -1.25,     -0.49,      0.03,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -1.54,     -1.32,     -0.65,     -0.17,    0.5453,    0.4575,    0.8806,    0.6275,    0.6277,    0.6162,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -1.397,    -1.251,    -0.488,     0.034,     0.000,         0,     0.000,    1734.0,      0.00,     -40.0,     45.65,   2081.00,     81.00,    -77.00,     64.00,    -44.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1242.00,    9279.0,   10186.0,    205.00,     28.00,     28.00,     27.00,     28.00,   1607.00,     28.00,         0,    -3.593,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    81.000,   -77.000,    64.000,   -44.000,
      87.8,    1380.9,    1381.9,    1439.6,    1478.8,     32.99,     33.07,     34.54,     35.41,     33.05,     33.01,     34.53,     35.25,       0.0,    -3.061,    -2.743,    -2.013,    -1.391,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     33.77,     -9.17,         1,         1,         1,         1,         0,         0,    1.9965,    1.9939,    1.9934,    1.9967,    1.9952,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.22,     -1.11,     -0.28,      0.25,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -1.48,     -1.23,     -0.44,      0.03,    0.4094,    0.3095,    0.4704,    0.1513,    0.3351,    0.4643,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -1.216,    -1.105,    -0.276,     0.251,     0.000,         0,     0.000,    1694.0,      0.00,     -40.0,     52.60,   2202.00,     63.00,    -66.00,     49.00,    -28.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1286.00,    9873.0,   11093.0,    210.00,     22.00,     22.00,     22.00,     22.00,   1611.00,     30.00,         0,    -3.352,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    63.000,   -66.000,    49.000,   -28.000,
      88.8,    1459.5,    1468.3,    1533.9,    1561.7,     34.93,     35.08,     36.72,     37.37,     34.95,     35.06,     36.65,     37.42,       0.0,    -3.107,    -2.797,    -1.924,    -1.428,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     35.83,     -9.24,         1,         1,         1,         1,         0,         0,    2.0059,    2.0034,    2.0033,    2.0068,    2.0049,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.44,     -1.21,     -0.32,      0.18,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -1.50,     -1.32,     -0.40,      0.11,    0.4125,    0.5874,    0.3932,    0.3924,    0.4464,    0.5929,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -1.443,    -1.207,    -0.317,     0.178,     0.000,         0,     0.000,    1736.5,      0.00,     -40.0,     47.35,   2338.00,     69.00,    -61.00,     47.00,    -31.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1271.00,   10446.0,   11153.0,    210.00,     24.00,     24.00,     25.00,     25.00,   1611.00,     30.00,         0,    -3.149,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    69.000,   -61.000,    47.000,   -31.000,
      89.8,    1511.3,    1523.5,    1573.1,    1602.7,     36.17,     36.44,     37.69,     38.39,     36.23,     36.44,     37.76,     38.30,       0.0,    -2.804,    -2.597,    -1.766,    -1.071,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     37.17,     -8.24,         1,         1,         1,         1,         0,         0,    2.0168,    2.0143,    2.0147,    2.0184,    2.0161,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.97,     -0.83,      0.05,      0.56,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -1.21,     -1.06,     -0.22,      0.45,    0.0870,    0.1855,    0.1711,    0.4726,    0.2290,    0.2613,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -1.002,    -0.846,     0.038,     0.574,     0.000,         0,     0.000,    1718.0,      0.00,     -40.0,     41.65,   2414.00,     42.00,    -40.00,     19.00,    -16.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1275.00,   10799.0,   11153.0,    205.00,     23.00,     23.00,     23.00,     23.00,   1591.00,     30.00,         0,    -2.329,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    42.000,   -40.000,    19.000,   -16.000,
      90.8,    1554.7,    1567.1,    1617.3,    1642.3,     37.27,     37.45,     38.65,     39.31,     37.23,     37.48,     38.76,     39.20,       0.0,    -2.839,    -2.484,    -1.570,    -1.087,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.17,     -7.98,         1,         1,         1,         1,         0,         0,    2.0270,    2.0246,    2.0253,    2.0292,    2.0265,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -1.01,     -0.86,      0.05,      0.60,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -1.23,     -0.93,     -0.02,      0.44,    0.4913,    0.3564,    0.2540,    0.2331,    0.3337,    0.2942,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -1.024,    -0.875,     0.025,     0.565,     0.000,         0,     0.000,    1738.5,      0.00,     -40.0,     42.50,   2484.00,     49.00,    -40.00,     28.00,    -13.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1267.00,   11105.0,   11153.0,    207.00,     24.00,     24.00,     24.00,     24.00,   1599.00,     29.00,         0,    -1.740,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    49.000,   -40.000,    28.000,   -13.000,
      91.8,    1587.4,    1601.6,    1638.7,    1657.8,     37.97,     38.31,     39.04,     39.67,     37.98,     38.25,     39.07,     39.56,       0.0,    -2.488,    -2.214,    -1.360,    -0.888,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.75,     -6.95,         1,         1,         1,         1,         0,         0,    2.0375,    2.0351,    2.0361,    2.0402,    2.0372,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.82,     -0.67,      0.15,      0.71,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.87,     -0.65,      0.19,      0.64,    0.1224,    0.0574,   -0.3173,    0.2188,    0.0203,    0.1492,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.822,    -0.666,     0.149,     0.712,     0.000,         0,     0.000,    1742.0,      0.00,     -40.0,     34.80,   2526.00,     42.00,    -40.00,     27.00,    -14.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1263.00,   11237.0,   11153.0,    207.00,     24.00,     24.00,     24.00,     24.00,   1596.00,     29.00,         0,    -0.888,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    42.000,   -40.000,    27.000,   -14.000,
      92.8,    1600.2,    1617.9,    1637.3,    1654.4,     38.37,     38.74,     39.03,     39.66,     38.39,     38.68,     39.10,     39.48,       0.0,    -2.427,    -2.138,    -1.258,    -0.811,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.95,     -6.66,         1,         1,         1,         1,         0,         0,    2.0470,    2.0448,    2.0459,    2.0501,    2.0470,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.64,     -0.50,      0.27,      0.80,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.69,     -0.62,      0.19,      0.74,    0.0454,    0.4127,   -0.3793,   -0.0164,    0.0156,    0.0260,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.644,    -0.497,     0.274,     0.798,     0.000,         0,     0.000,    1739.0,      0.00,     -40.0,     29.50,   2565.00,     41.00,    -30.00,     17.00,    -11.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1265.00,   11289.0,   11153.0,    208.00,     25.00,     25.00,     25.00,     25.00,   1599.00,     29.00,         0,    -0.561,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    41.000,   -30.000,    17.000,   -11.000,
      93.8,    1599.9,    1623.1,    1627.9,    1637.0,     38.23,     38.83,     39.11,     39.20,     38.29,     38.97,     38.93,     39.04,       0.0,    -2.155,    -2.055,    -1.382,    -0.769,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.83,     -6.30,         1,         1,         1,         1,         0,         0,    2.0577,    2.0555,    2.0568,    2.0611,    2.0578,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.54,     -0.35,      0.37,      0.86,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.60,     -0.56,      0.35,      0.78,   -0.7074,   -0.2078,    0.0837,    0.0066,   -0.2062,   -0.0686,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.541,    -0.350,     0.370,     0.859,     0.000,         0,     0.000,    1739.5,      0.00,     -40.0,     26.40,   2553.00,     32.00,    -23.00,     21.00,     -6.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1243.00,   11243.0,   11153.0,    209.00,     25.00,     25.00,     26.00,     25.00,   1604.00,     30.00,         0,    -0.144,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    32.000,   -23.000,    21.000,    -6.000,
      94.8,    1601.0,    1624.9,    1611.0,    1614.2,     38.23,     38.84,     38.41,     38.66,     38.15,     39.03,     38.43,     38.56,       0.0,    -2.124,    -1.993,    -1.112,    -0.732,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.61,     -6.35,         1,         1,         1,         1,         0,         0,    2.0683,    2.0663,    2.0676,    2.0719,    2.0685,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.43,     -0.23,      0.31,      0.80,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.63,     -0.46,      0.23,      0.78,    0.1501,   -0.0412,   -0.4812,    0.0011,   -0.0928,   -0.0942,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.435,    -0.233,     0.307,     0.795,     0.000,         0,     0.000,    1731.5,      0.00,     -40.0,     26.60,   2565.00,     23.00,    -19.00,     11.00,     -8.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1253.00,   11180.0,   11153.0,    209.00,     25.00,     25.00,     25.00,     25.00,   1610.00,     30.00,         0,    -0.141,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    23.000,   -19.000,    11.000,    -8.000,
      95.8,    1597.6,    1623.9,    1597.4,    1601.4,     38.20,     38.91,     38.17,     38.31,     38.19,     39.00,     38.21,     38.39,       0.0,    -2.147,    -1.917,    -1.302,    -0.756,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.43,     -6.26,         1,         1,         1,         1,         0,         0,    2.0789,    2.0771,    2.0782,    2.0825,    2.0792,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.53,     -0.30,      0.20,      0.63,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.55,     -0.32,      0.10,      0.77,    0.4854,   -0.2628,    0.1852,    0.1535,    0.1403,    0.0050,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.534,    -0.302,     0.195,     0.625,     0.000,         0,     0.000,    1733.5,      0.00,     -40.0,     27.55,   2548.00,     33.00,    -29.00,     11.00,    -19.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1271.00,   11150.0,   11153.0,    210.00,     25.00,     25.00,     25.00,     25.00,   1612.00,     29.00,         0,     0.247,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    33.000,   -29.000,    11.000,   -19.000,
      96.8,    1594.5,    1630.3,    1591.8,    1598.3,     38.15,     38.96,     38.14,     38.20,     38.20,     39.02,     38.18,     38.26,       0.0,    -2.165,    -1.890,    -1.540,    -0.946,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.38,     -6.39,         1,         1,         1,         1,         0,         0,    2.0895,    2.0879,    2.0888,    2.0932,    2.0899,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.60,     -0.26,      0.11,      0.59,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.47,     -0.35,      0.08,      0.61,    0.0362,    0.3145,   -0.0034,    0.1214,    0.1172,    0.0381,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.599,    -0.258,     0.105,     0.587,     0.000,         0,     0.000,    1730.0,      0.00,     -40.0,     27.60,   2567.00,     40.00,    -26.00,     19.00,    -17.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1259.00,   11165.0,   11153.0,    209.00,     25.00,     25.00,     25.00,     25.00,   1612.00,     29.00,         0,    -0.006,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    40.000,   -26.000,    19.000,   -17.000,
      97.8,    1597.6,    1635.9,    1594.2,    1593.5,     38.32,     39.19,     38.19,     38.13,     38.28,     39.17,     38.18,     38.08,       0.0,    -2.212,    -1.932,    -1.564,    -0.915,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.46,     -6.62,         1,         1,         1,         1,         0,         0,    2.1012,    2.0999,    2.1005,    2.1048,    2.1016,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.55,     -0.18,      0.14,      0.56,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.59,     -0.36,     -0.02,      0.60,    0.4146,    0.3616,    0.2718,    0.2881,    0.3340,    0.0737,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.620,    -0.239,     0.066,     0.477,     0.000,         0,     0.000,    1730.5,      0.00,     -40.0,     28.70,   2560.00,     37.00,    -29.00,     25.00,    -20.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1253.00,   11148.0,   11153.0,    210.00,     25.00,     25.00,     25.00,     25.00,   1610.00,     30.00,         0,     0.079,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    37.000,   -29.000,    25.000,   -20.000,
      98.8,    1604.2,    1640.6,    1590.5,    1591.0,     38.32,     39.27,     38.18,     38.10,     38.34,     39.27,     38.04,     37.99,       0.0,    -2.103,    -1.838,    -1.399,    -0.893,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.47,     -6.23,         1,         1,         1,         1,         0,         0,    2.1118,    2.1108,    2.1110,    2.1154,    2.1123,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.58,     -0.16,      0.09,      0.50,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.48,     -0.26,      0.15,      0.62,   -0.1321,    0.0065,    0.3725,    0.1991,    0.1115,    0.0358,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.578,    -0.160,     0.089,     0.501,     0.000,         0,     0.000,    1733.0,      0.00,     -40.0,     27.95,   2570.00,     24.00,    -28.00,     30.00,    -17.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1254.00,   11148.0,   11153.0,    210.00,     25.00,     25.00,     25.00,     25.00,   1607.00,     29.00,         0,     0.059,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    24.000,   -28.000,    30.000,   -17.000,
      99.8,    1611.6,    1645.6,    1591.6,    1589.2,     38.54,     39.34,     38.05,     38.05,     38.54,     39.34,     38.08,     38.13,       0.0,    -2.202,    -1.633,    -1.275,    -0.991,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.47,     -6.29,         1,         1,         1,         1,         0,         0,    2.1214,    2.1206,    2.1206,    2.1249,    2.1219,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.45,     -0.08,      0.08,      0.53,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.58,     -0.08,      0.18,      0.45,    0.3902,   -0.0837,   -0.3425,    0.0010,   -0.0087,   -0.0140,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.450,    -0.084,     0.076,     0.528,     0.000,         0,     0.000,    1736.0,      0.00,     -40.0,     29.15,   2565.00,     28.00,    -30.00,     27.00,    -12.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1265.00,   11178.0,   11153.0,    209.00,     25.00,     25.00,     25.00,     25.00,   1609.00,     29.00,         0,    -0.057,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    28.000,   -30.000,    27.000,   -12.000,
     100.8,    1616.0,    1650.6,    1595.2,    1592.5,     38.80,     39.63,     38.08,     38.05,     38.70,     39.55,     38.15,     38.16,       0.0,    -2.262,    -1.839,    -1.448,    -1.148,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.64,     -6.70,         1,         1,         1,         1,         0,         0,    2.1332,    2.1326,    2.1322,    2.1365,    2.1337,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.57,     -0.13,     -0.02,      0.40,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.63,     -0.26,      0.10,      0.37,    0.3078,    0.3526,   -0.2263,   -0.2656,    0.0421,    0.0357,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.491,    -0.059,    -0.003,     0.417,     0.000,         0,     0.000,    1737.0,      0.00,     -40.0,     27.55,   2576.00,     38.00,    -29.00,     23.00,    -17.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1273.00,   11192.0,   11153.0,    209.00,     25.00,     25.00,     25.00,     25.00,   1607.00,     29.00,         0,    -0.378,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    38.000,   -29.000,    23.000,   -17.000,
     101.8,    1610.1,    1644.4,    1590.4,    1585.0,     38.42,     39.41,     37.95,     37.88,     38.61,     39.40,     37.97,     37.80,       0.0,    -1.902,    -1.760,    -1.442,    -0.939,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.52,     -6.21,         1,         1,         1,         1,         0,         0,    2.1429,    2.1425,    2.1417,    2.1460,    2.1433,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.45,      0.01,      0.08,      0.45,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.41,     -0.14,      0.02,      0.59,   -0.2070,    0.4340,    0.0997,   -0.0544,    0.0681,   -0.0171,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.455,     0.013,     0.079,     0.452,     0.000,         0,     0.000,    1736.5,      0.00,     -40.0,     26.55,   2577.00,     34.00,    -19.00,     20.00,    -24.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1260.00,   11150.0,   11153.0,    210.00,     25.00,     25.00,     26.00,     25.00,   1608.00,     29.00,         0,     0.193,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    34.000,   -19.000,    20.000,   -24.000,
     102.8,    1613.2,    1635.8,    1585.7,    1580.9,     38.59,     39.06,     37.97,     37.85,     38.64,     39.16,     37.94,     37.82,       0.0,    -2.143,    -1.568,    -1.604,    -1.094,         1,       0.0,         0,         0,         0,         0,         0,         0,         0,         0,     38.37,     -6.41,         1,         1,         1,         1,         0,         0,    2.1547,    2.1545,    2.1533,    2.1576,    2.1550,     17975,     17975,     17975,     17975,     17008,      0.00,      0.00,      0.00,      0.00,     -0.41,     -0.05,      0.03,      0.44,      0.00,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,      30.0,       0.0,       0.0,     -0.52,      0.00,     -0.06,      0.42,   -0.2068,   -0.1659,    0.1712,    0.0021,   -0.0498,   -0.0169,     0.000,      0.00,         0,         0,         1,         1,         1,         0,      1.00,      1.00,         1,      0.10,     0.000,     0.000,     0.500,     0.000,    -0.406,    -0.046,     0.067,     0.463,     0.000,         0,     0.000,    1729.0,      0.00,     -40.0,     28.10,   2577.00,     30.00,    -19.00,     17.00,    -17.00,      0.00,    300.00,    300.00,    300.00,      0.00,      0.00,      0.00,      0.00,    300.00,      0.00,      0.00,   1258.00,   11108.0,   11153.0,    210.00,     25.00,     25.00,     25.00,     25.00,   1608.00,     30.00,         0,    -0.250,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,         8,      5128,         8,         8,         8,         8,         0,    30.000,   -19.000,    17.000,   -17.000,
